AcetylCoA_hydro	PF02550	CL0246	Unassigned	17	12	5	Thermoprotei,Proteobacteria,Halobacteria,Acidobacteria,Methanomicrobia,Chloroflexi,Chlorobi,Archaeoglobi,Bacteroidetes,Spirochaetes,Fusobacteria,Firmicutes,Ignavibacteriae,Thermoplasmata,Actinobacteria,Thermotogae,Deinococcus-Thermus	2	Archaea,Bacteria
Pectate_lyase	PF03211	CL0268	Unassigned	2	2	0	Actinobacteria,Proteobacteria	1	Bacteria
CO_dh	PF02552	CL0085	Unassigned	4	0	4	Methanomicrobia,Methanopyri,Archaeoglobi,Methanobacteria	1	Archaea
ABC_tran_2	PF16949	CL0181	LUOA	7	7	0	Proteobacteria,Actinobacteria,Thermotogae,Chloroflexi,Firmicutes,Planctomycetes,Deinococcus-Thermus	1	Bacteria
Ceramidse_alk_C	PF17048	CL0159	Unassigned	3	3	0	Actinobacteria,Bacteroidetes,Proteobacteria	1	Bacteria
NTPase_I-T	PF01931	CL0269	Unassigned	13	5	8	Thermoprotei,Halobacteria,Thermoplasmata,Thermococci,Methanomicrobia,Methanopyri,Archaeoglobi,Proteobacteria,Methanobacteria,Bacteroidetes,Chloroflexi,Thermotogae,Deinococcus-Thermus	2	Archaea,Bacteria
TF_Zn_Ribbon	PF08271	CL0167	LUAA	8	0	8	Thermoprotei,Methanomicrobia,Halobacteria,Thermoplasmata,Thermococci,Methanopyri,Archaeoglobi,Methanobacteria	1	Archaea
T7SS_ESX1_EccB	PF05108	no clan	Unassigned	1	1	0	Actinobacteria	1	Bacteria
FBPase_2	PF06874	CL0163	LUOA	6	6	0	Actinobacteria,Proteobacteria,Fusobacteria,Bacteroidetes,Firmicutes,Chloroflexi	1	Bacteria
FBPase_3	PF01950	no clan	Unassigned	11	4	7	Thermoprotei,Methanomicrobia,Thermoplasmata,Thermococci,Methanopyri,Archaeoglobi,Methanobacteria,Chloroflexi,Firmicutes,Aquificae,Actinobacteria	2	Archaea,Bacteria
ATP-synt_F	PF01990	no clan	Unassigned	16	8	8	Thermoprotei,Methanomicrobia,Halobacteria,Thermoplasmata,Thermococci,Actinobacteria,Methanopyri,Archaeoglobi,Methanobacteria,Deinococcus-Thermus,Spirochaetes,Fusobacteria,Firmicutes,Proteobacteria,Planctomycetes,Aquificae	2	Archaea,Bacteria
ATP-synt_D	PF01813	no clan	Unassigned	19	11	8	Thermoprotei,Methanomicrobia,Halobacteria,Chlamydiae,Thermoplasmata,Thermococci,Actinobacteria,Methanopyri,Archaeoglobi,Methanobacteria,Deinococcus-Thermus,Spirochaetes,Fusobacteria,Firmicutes,Cyanobacteria,Proteobacteria,Planctomycetes,Bacteroidetes,Aquificae	2	Archaea,Bacteria
ATP-synt_C	PF00137	no clan	LUCA	26	18	8	Thermoprotei,Actinobacteria,Methanomicrobia,Halobacteria,Chlamydiae,Thermoplasmata,Proteobacteria,Thermococci,Acidobacteria,Cyanobacteria,Chloroflexi,Chlorobi,Methanopyri,Archaeoglobi,Methanobacteria,Thermotogae,Deinococcus-Thermus,Bacteroidetes,Spirochaetes,Fusobacteria,Firmicutes,Ignavibacteriae,Planctomycetes,Tenericutes,Aquificae,Rhodothermaeota	2	Archaea,Bacteria
ATP-synt_B	PF00430	CL0255	Unassigned	18	17	1	Actinobacteria,Proteobacteria,Chlamydiae,Acidobacteria,Cyanobacteria,Chloroflexi,Chlorobi,Thermotogae,Methanomicrobia,Bacteroidetes,Fusobacteria,Firmicutes,Ignavibacteriae,Planctomycetes,Tenericutes,Spirochaetes,Aquificae,Rhodothermaeota	2	Bacteria,Archaea
ATP-synt_A	PF00119	no clan	Unassigned	18	17	1	Actinobacteria,Proteobacteria,Chlamydiae,Acidobacteria,Cyanobacteria,Chloroflexi,Chlorobi,Thermotogae,Methanomicrobia,Bacteroidetes,Fusobacteria,Firmicutes,Ignavibacteriae,Planctomycetes,Tenericutes,Spirochaetes,Aquificae,Rhodothermaeota	2	Bacteria,Archaea
FBPase_C	PF18913	no clan	Unassigned	13	11	2	Methanomicrobia,Halobacteria,Cyanobacteria,Chlorobi,Proteobacteria,Bacteroidetes,Acidobacteria,Ignavibacteriae,Chloroflexi,Planctomycetes,Rhodothermaeota,Actinobacteria,Aquificae	2	Archaea,Bacteria
ATP-synt_I	PF03899	CL0478	LUOA	5	5	0	Proteobacteria,Acidobacteria,Actinobacteria,Firmicutes,Tenericutes	1	Bacteria
Leu_Phe_trans	PF03588	CL0257	LUOA	10	10	0	Proteobacteria,Cyanobacteria,Actinobacteria,Chloroflexi,Chlorobi,Deinococcus-Thermus,Bacteroidetes,Ignavibacteriae,Planctomycetes,Rhodothermaeota	1	Bacteria
Sipho_Gp157	PF05565	no clan	Unassigned	3	3	0	Proteobacteria,Fusobacteria,Cyanobacteria	1	Bacteria
DIMCO_N	PF16844	no clan	Unassigned	2	2	0	Cyanobacteria,Proteobacteria	1	Bacteria
Asp2	PF16929	CL0028	Unassigned	1	0	1	Methanobacteria	1	Archaea
MmlI	PF09448	CL0032	Unassigned	3	2	1	Halobacteria,Actinobacteria,Proteobacteria	2	Archaea,Bacteria
HXXEE	PF13787	no clan	Unassigned	9	6	3	Actinobacteria,Cyanobacteria,Methanomicrobia,Chloroflexi,Acidobacteria,Methanobacteria,Firmicutes,Proteobacteria,Halobacteria	2	Bacteria,Archaea
Arginosuc_synth	PF00764	CL0039	LUCA_perm	22	14	8	Thermoprotei,Actinobacteria,Methanomicrobia,Halobacteria,Thermoplasmata,Proteobacteria,Acidobacteria,Cyanobacteria,Chloroflexi,Thermococci,Chlorobi,Methanopyri,Archaeoglobi,Methanobacteria,Thermotogae,Deinococcus-Thermus,Bacteroidetes,Firmicutes,Planctomycetes,Spirochaetes,Aquificae,Rhodothermaeota	2	Archaea,Bacteria
Bact_lectin	PF18483	CL0004	Unassigned	5	3	2	Thermococci,Thermoprotei,Bacteroidetes,Proteobacteria,Firmicutes	2	Archaea,Bacteria
PAP2	PF01569	CL0525	LUCA_perm	24	16	8	Thermoprotei,Actinobacteria,Halobacteria,Methanomicrobia,Chlamydiae,Thermococci,Acidobacteria,Chloroflexi,Chlorobi,Proteobacteria,Cyanobacteria,Methanopyri,Methanobacteria,Deinococcus-Thermus,Bacteroidetes,Spirochaetes,Fusobacteria,Ignavibacteriae,Archaeoglobi,Thermoplasmata,Firmicutes,Rhodothermaeota,Planctomycetes,Thermotogae	2	Archaea,Bacteria
NRho	PF16733	CL0089	Unassigned	1	1	0	Proteobacteria	1	Bacteria
IIGP	PF05049	CL0023	Unassigned	1	1	0	Firmicutes	1	Bacteria
Gp138_N	PF18352	CL0021	Unassigned	2	0	2	Halobacteria,Methanomicrobia	1	Archaea
DUF3330	PF11809	no clan	Unassigned	1	1	0	Proteobacteria	1	Bacteria
HPPK	PF01288	no clan	Unassigned	18	17	1	Actinobacteria,Chlamydiae,Proteobacteria,Acidobacteria,Cyanobacteria,Chloroflexi,Thermoprotei,Chlorobi,Thermotogae,Tenericutes,Deinococcus-Thermus,Bacteroidetes,Spirochaetes,Fusobacteria,Firmicutes,Ignavibacteriae,Planctomycetes,Aquificae	2	Bacteria,Archaea
YHS	PF04945	CL0175	Unassigned	15	8	7	Thermoprotei,Halobacteria,Thermoplasmata,Proteobacteria,Methanomicrobia,Chlamydiae,Chloroflexi,Methanobacteria,Planctomycetes,Archaeoglobi,Cyanobacteria,Thermococci,Firmicutes,Bacteroidetes,Actinobacteria	2	Archaea,Bacteria
STALD	PF18185	CL0349	Unassigned	2	2	0	Acidobacteria,Firmicutes	1	Bacteria
DsrH	PF04077	CL0394	Unassigned	6	3	3	Methanomicrobia,Chlorobi,Methanobacteria,Proteobacteria,Thermoplasmata,Thermotogae	2	Archaea,Bacteria
DUF3335	PF11814	CL0125	Unassigned	1	1	0	Proteobacteria	1	Bacteria
DUF3334	PF11813	CL0355	Unassigned	1	1	0	Proteobacteria	1	Bacteria
DsrC	PF04358	CL0123	Unassigned	7	5	2	Proteobacteria,Thermoprotei,Chlorobi,Archaeoglobi,Chloroflexi,Actinobacteria,Bacteroidetes	2	Bacteria,Archaea
DbpA	PF03880	CL0221	Unassigned	18	14	4	Methanomicrobia,Proteobacteria,Chloroflexi,Chlorobi,Methanobacteria,Thermotogae,Tenericutes,Bacteroidetes,Spirochaetes,Fusobacteria,Firmicutes,Ignavibacteriae,Planctomycetes,Actinobacteria,Thermoplasmata,Cyanobacteria,Halobacteria,Rhodothermaeota	2	Archaea,Bacteria
DsrD	PF08679	CL0123	Unassigned	2	1	1	Proteobacteria,Archaeoglobi	2	Bacteria,Archaea
DUF3333	PF11812	no clan	Unassigned	2	2	0	Proteobacteria,Chlorobi	1	Bacteria
OAD_gamma	PF04277	no clan	Unassigned	12	9	3	Thermoprotei,Thermococci,Chlorobi,Archaeoglobi,Thermotogae,Spirochaetes,Fusobacteria,Chloroflexi,Firmicutes,Ignavibacteriae,Proteobacteria,Bacteroidetes	2	Archaea,Bacteria
Rick_17kDa_Anti	PF05433	CL0500	Unassigned	4	2	2	Proteobacteria,Thermoprotei,Halobacteria,Firmicutes	2	Bacteria,Archaea
SseB	PF07179	no clan	Unassigned	6	5	1	Actinobacteria,Fusobacteria,Chloroflexi,Methanobacteria,Proteobacteria,Firmicutes	2	Bacteria,Archaea
Beta_elim_lyase	PF01212	CL0061	Unassigned	18	14	4	Halobacteria,Proteobacteria,Acidobacteria,Actinobacteria,Chloroflexi,Thermoprotei,Deinococcus-Thermus,Bacteroidetes,Spirochaetes,Fusobacteria,Methanomicrobia,Firmicutes,Ignavibacteriae,Cyanobacteria,Thermotogae,Thermoplasmata,Rhodothermaeota,Planctomycetes	2	Archaea,Bacteria
TyeA	PF09059	CL0646	Unassigned	1	1	0	Proteobacteria	1	Bacteria
SseC	PF04888	no clan	Unassigned	1	1	0	Chlamydiae	1	Bacteria
LdpA_C	PF12617	no clan	Unassigned	1	1	0	Cyanobacteria	1	Bacteria
AMP_N	PF05195	CL0356	LUOA	12	12	0	Proteobacteria,Acidobacteria,Cyanobacteria,Actinobacteria,Tenericutes,Bacteroidetes,Chloroflexi,Fusobacteria,Ignavibacteriae,Thermotogae,Firmicutes,Rhodothermaeota	1	Bacteria
Pilin_N	PF07790	no clan	Unassigned	5	0	5	Thermoprotei,Methanomicrobia,Halobacteria,Thermoplasmata,Archaeoglobi	1	Archaea
Acetyltransf_CG	PF14542	CL0257	Unassigned	16	12	4	Thermoprotei,Actinobacteria,Proteobacteria,Archaeoglobi,Deinococcus-Thermus,Bacteroidetes,Spirochaetes,Chloroflexi,Fusobacteria,Firmicutes,Acidobacteria,Ignavibacteriae,Thermoplasmata,Methanobacteria,Rhodothermaeota,Aquificae	2	Archaea,Bacteria
TagF_N	PF09867	no clan	Unassigned	1	1	0	Proteobacteria	1	Bacteria
Hexose_dehydrat	PF03559	CL0261	Unassigned	3	3	0	Actinobacteria,Thermotogae,Proteobacteria	1	Bacteria
Arc_trans_TRASH	PF08394	CL0175	Unassigned	7	1	6	Thermoprotei,Thermoplasmata,Thermococci,Halobacteria,Archaeoglobi,Proteobacteria,Methanomicrobia	2	Archaea,Bacteria
Spo0A_C	PF08769	CL0236	Unassigned	1	1	0	Firmicutes	1	Bacteria
Cofac_haem_bdg	PF04187	CL0572	LUOA	7	7	0	Proteobacteria,Cyanobacteria,Chlorobi,Bacteroidetes,Firmicutes,Planctomycetes,Rhodothermaeota	1	Bacteria
MMPL	PF03176	CL0322	Unassigned	17	10	7	Thermoprotei,Methanomicrobia,Halobacteria,Thermoplasmata,Proteobacteria,Thermococci,Actinobacteria,Methanopyri,Archaeoglobi,Thermotogae,Deinococcus-Thermus,Bacteroidetes,Spirochaetes,Chloroflexi,Planctomycetes,Firmicutes,Rhodothermaeota	2	Archaea,Bacteria
TruB_C	PF09142	CL0178	Unassigned	2	2	0	Actinobacteria,Chloroflexi	1	Bacteria
bZIP_1	PF00170	CL0018	Unassigned	1	1	0	Proteobacteria	1	Bacteria
TruB_N	PF01509	CL0649	LUCA	26	18	8	Thermoprotei,Actinobacteria,Methanomicrobia,Halobacteria,Chlamydiae,Thermoplasmata,Proteobacteria,Thermococci,Acidobacteria,Cyanobacteria,Chloroflexi,Chlorobi,Methanopyri,Archaeoglobi,Methanobacteria,Thermotogae,Tenericutes,Deinococcus-Thermus,Bacteroidetes,Spirochaetes,Fusobacteria,Firmicutes,Ignavibacteriae,Aquificae,Rhodothermaeota,Planctomycetes	2	Archaea,Bacteria
DUF3593	PF12159	no clan	Unassigned	2	2	0	Cyanobacteria,Chlorobi	1	Bacteria
DHQ_synthase	PF01761	CL0224	Unassigned	19	16	3	Thermoprotei,Actinobacteria,Chlamydiae,Thermoplasmata,Proteobacteria,Thermococci,Acidobacteria,Cyanobacteria,Chloroflexi,Chlorobi,Thermotogae,Deinococcus-Thermus,Bacteroidetes,Fusobacteria,Firmicutes,Ignavibacteriae,Planctomycetes,Spirochaetes,Rhodothermaeota	2	Archaea,Bacteria
RE_Bpu10I	PF09549	CL0236	Unassigned	2	2	0	Cyanobacteria,Chloroflexi	1	Bacteria
DUF3597	PF12200	no clan	Unassigned	2	2	0	Chlorobi,Proteobacteria	1	Bacteria
DUF3847	PF12958	no clan	Unassigned	1	1	0	Spirochaetes	1	Bacteria
DUF3598	PF12204	CL0116	Unassigned	1	1	0	Cyanobacteria	1	Bacteria
DUF3843	PF12954	no clan	Unassigned	1	1	0	Bacteroidetes	1	Bacteria
DUF3842	PF12953	no clan	Unassigned	3	3	0	Proteobacteria,Firmicutes,Chloroflexi	1	Bacteria
DUF3841	PF12952	no clan	Unassigned	2	2	0	Chloroflexi,Firmicutes	1	Bacteria
PHB_depo_C	PF06850	CL0028	Unassigned	2	2	0	Proteobacteria,Actinobacteria	1	Bacteria
UPF0175	PF03683	CL0123	Unassigned	13	7	6	Halobacteria,Thermococci,Cyanobacteria,Thermoprotei,Archaeoglobi,Methanomicrobia,Chloroflexi,Acidobacteria,Bacteroidetes,Proteobacteria,Thermotogae,Firmicutes,Methanobacteria	2	Archaea,Bacteria
EpsG	PF14897	CL0111	LUOA	6	6	0	Actinobacteria,Spirochaetes,Proteobacteria,Firmicutes,Cyanobacteria,Bacteroidetes	1	Bacteria
Thioredoxin_10	PF17991	CL0202	LUOA	4	4	0	Actinobacteria,Acidobacteria,Proteobacteria,Chloroflexi	1	Bacteria
RisS_PPD	PF16524	no clan	Unassigned	1	1	0	Proteobacteria	1	Bacteria
DUF916	PF06030	CL0159	Unassigned	2	2	0	Actinobacteria,Firmicutes	1	Bacteria
DUF915	PF06028	CL0028	Unassigned	3	2	1	Thermoplasmata,Cyanobacteria,Firmicutes	2	Archaea,Bacteria
Glyco_transf_52	PF07922	CL0113	Unassigned	2	2	0	Bacteroidetes,Proteobacteria	1	Bacteria
Flagellin_N	PF00669	no clan	LUOA	10	10	0	Proteobacteria,Acidobacteria,Actinobacteria,Spirochaetes,Ignavibacteriae,Planctomycetes,Bacteroidetes,Firmicutes,Thermotogae,Aquificae	1	Bacteria
DUF4312	PF14189	no clan	Unassigned	2	2	0	Proteobacteria,Firmicutes	1	Bacteria
DUF4313	PF14190	no clan	Unassigned	2	1	1	Thermoplasmata,Bacteroidetes	2	Archaea,Bacteria
DUF4310	PF14187	no clan	Unassigned	2	2	0	Proteobacteria,Firmicutes	1	Bacteria
DcrB	PF08786	CL0619	Unassigned	3	3	0	Acidobacteria,Proteobacteria,Bacteroidetes	1	Bacteria
DUF4317	PF14199	no clan	Unassigned	1	1	0	Firmicutes	1	Bacteria
DUF4314	PF14192	no clan	Unassigned	5	4	1	Firmicutes,Chloroflexi,Methanobacteria,Thermotogae,Actinobacteria	2	Bacteria,Archaea
DUF4315	PF14193	no clan	Unassigned	1	0	1	Thermoplasmata	1	Archaea
HTH_Tnp_ISL3	PF13542	CL0123	Unassigned	8	6	2	Methanomicrobia,Actinobacteria,Chlorobi,Cyanobacteria,Proteobacteria,Firmicutes,Thermoplasmata,Thermotogae	2	Archaea,Bacteria
Bax1-I	PF01027	CL0453	LUBA_perm	14	14	0	Chlamydiae,Proteobacteria,Cyanobacteria,Actinobacteria,Chlorobi,Deinococcus-Thermus,Bacteroidetes,Spirochaetes,Chloroflexi,Fusobacteria,Acidobacteria,Firmicutes,Rhodothermaeota,Planctomycetes	1	Bacteria
Thx	PF17070	no clan	Unassigned	3	3	0	Bacteroidetes,Ignavibacteriae,Proteobacteria	1	Bacteria
Ank_5	PF13857	CL0465	Unassigned	11	10	1	Chlamydiae,Thermoprotei,Acidobacteria,Cyanobacteria,Chloroflexi,Planctomycetes,Proteobacteria,Spirochaetes,Bacteroidetes,Actinobacteria,Aquificae	2	Bacteria,Archaea
GreA_GreB	PF01272	CL0487	LUBA_perm	15	15	0	Actinobacteria,Chlamydiae,Proteobacteria,Acidobacteria,Chloroflexi,Chlorobi,Thermotogae,Tenericutes,Deinococcus-Thermus,Bacteroidetes,Spirochaetes,Firmicutes,Ignavibacteriae,Planctomycetes,Rhodothermaeota	1	Bacteria
TPR_2	PF07719	CL0020	Unassigned	21	17	4	Methanomicrobia,Chlamydiae,Proteobacteria,Acidobacteria,Cyanobacteria,Chloroflexi,Actinobacteria,Thermoprotei,Chlorobi,Methanobacteria,Deinococcus-Thermus,Bacteroidetes,Spirochaetes,Fusobacteria,Ignavibacteriae,Thermoplasmata,Firmicutes,Planctomycetes,Thermotogae,Aquificae,Rhodothermaeota	2	Archaea,Bacteria
TPR_3	PF07720	CL0020	Unassigned	7	6	1	Chlamydiae,Methanomicrobia,Bacteroidetes,Spirochaetes,Proteobacteria,Chloroflexi,Firmicutes	2	Bacteria,Archaea
TPR_1	PF00515	CL0020	LUCA_perm	20	14	6	Methanomicrobia,Thermoplasmata,Proteobacteria,Chlamydiae,Acidobacteria,Cyanobacteria,Chloroflexi,Thermoprotei,Chlorobi,Methanobacteria,Halobacteria,Bacteroidetes,Spirochaetes,Ignavibacteriae,Archaeoglobi,Planctomycetes,Actinobacteria,Aquificae,Firmicutes,Thermotogae	2	Archaea,Bacteria
TPR_6	PF13174	CL0020	LUCA_perm	22	16	6	Chlamydiae,Proteobacteria,Thermococci,Acidobacteria,Cyanobacteria,Chloroflexi,Chlorobi,Methanomicrobia,Methanobacteria,Archaeoglobi,Bacteroidetes,Spirochaetes,Fusobacteria,Actinobacteria,Ignavibacteriae,Thermoprotei,Thermoplasmata,Planctomycetes,Thermotogae,Firmicutes,Aquificae,Rhodothermaeota	2	Bacteria,Archaea
TPR_7	PF13176	CL0020	Unassigned	18	12	6	Methanomicrobia,Acidobacteria,Cyanobacteria,Chloroflexi,Actinobacteria,Thermococci,Proteobacteria,Bacteroidetes,Spirochaetes,Fusobacteria,Firmicutes,Ignavibacteriae,Planctomycetes,Archaeoglobi,Halobacteria,Methanobacteria,Thermoplasmata,Deinococcus-Thermus	2	Archaea,Bacteria
TPR_4	PF07721	CL0020	Unassigned	11	8	3	Thermoprotei,Acidobacteria,Methanomicrobia,Actinobacteria,Proteobacteria,Chloroflexi,Cyanobacteria,Firmicutes,Halobacteria,Bacteroidetes,Planctomycetes	2	Archaea,Bacteria
TPR_5	PF12688	CL0020	Unassigned	7	5	2	Actinobacteria,Deinococcus-Thermus,Chloroflexi,Thermoplasmata,Proteobacteria,Firmicutes,Thermoprotei	2	Bacteria,Archaea
TPR_8	PF13181	CL0020	LUCA_perm	24	17	7	Thermoprotei,Actinobacteria,Methanomicrobia,Halobacteria,Chlamydiae,Thermoplasmata,Proteobacteria,Acidobacteria,Cyanobacteria,Chloroflexi,Thermococci,Chlorobi,Archaeoglobi,Methanobacteria,Thermotogae,Deinococcus-Thermus,Bacteroidetes,Spirochaetes,Fusobacteria,Ignavibacteriae,Planctomycetes,Firmicutes,Aquificae,Rhodothermaeota	2	Archaea,Bacteria
TPR_9	PF13371	CL0020	Unassigned	8	6	2	Methanomicrobia,Cyanobacteria,Bacteroidetes,Chloroflexi,Proteobacteria,Actinobacteria,Halobacteria,Planctomycetes	2	Archaea,Bacteria
Mononeg_mRNAcap	PF14318	no clan	Unassigned	1	0	1	Halobacteria	1	Archaea
Erythro_esteras	PF05139	CL0572	Unassigned	9	7	2	Halobacteria,Acidobacteria,Actinobacteria,Methanomicrobia,Deinococcus-Thermus,Chloroflexi,Proteobacteria,Firmicutes,Bacteroidetes	2	Archaea,Bacteria
HydF_tetramer	PF18133	CL0023	Unassigned	6	6	0	Proteobacteria,Thermotogae,Firmicutes,Ignavibacteriae,Spirochaetes,Bacteroidetes	1	Bacteria
NusA_N	PF08529	no clan	LUBA	18	18	0	Actinobacteria,Chlamydiae,Proteobacteria,Acidobacteria,Cyanobacteria,Chloroflexi,Chlorobi,Thermotogae,Tenericutes,Deinococcus-Thermus,Bacteroidetes,Spirochaetes,Fusobacteria,Firmicutes,Ignavibacteriae,Planctomycetes,Aquificae,Rhodothermaeota	1	Bacteria
HEPN_Swt1	PF18731	CL0291	Unassigned	8	7	1	Cyanobacteria,Actinobacteria,Chlorobi,Proteobacteria,Methanomicrobia,Chloroflexi,Firmicutes,Deinococcus-Thermus	2	Bacteria,Archaea
Glycos_trans_3N	PF02885	no clan	LUCA_perm	24	16	8	Thermoprotei,Actinobacteria,Methanomicrobia,Halobacteria,Thermoplasmata,Proteobacteria,Thermococci,Acidobacteria,Cyanobacteria,Chloroflexi,Chlorobi,Methanopyri,Archaeoglobi,Methanobacteria,Thermotogae,Deinococcus-Thermus,Bacteroidetes,Firmicutes,Ignavibacteriae,Planctomycetes,Tenericutes,Spirochaetes,Aquificae,Rhodothermaeota	2	Archaea,Bacteria
AveC_like	PF17198	no clan	Unassigned	1	1	0	Actinobacteria	1	Bacteria
TfoX_N	PF04993	CL0631	Unassigned	9	6	3	Actinobacteria,Methanomicrobia,Proteobacteria,Bacteroidetes,Chloroflexi,Methanobacteria,Thermoplasmata,Spirochaetes,Planctomycetes	2	Bacteria,Archaea
RNase_HII	PF01351	CL0219	LUCA_perm	25	17	8	Thermoprotei,Actinobacteria,Methanomicrobia,Halobacteria,Chlamydiae,Thermoplasmata,Proteobacteria,Thermococci,Acidobacteria,Cyanobacteria,Chloroflexi,Chlorobi,Methanopyri,Archaeoglobi,Methanobacteria,Thermotogae,Tenericutes,Deinococcus-Thermus,Bacteroidetes,Spirochaetes,Fusobacteria,Firmicutes,Ignavibacteriae,Aquificae,Rhodothermaeota	2	Archaea,Bacteria
FlgT_C	PF16538	no clan	Unassigned	3	3	0	Acidobacteria,Actinobacteria,Proteobacteria	1	Bacteria
FlgT_M	PF16539	CL0342	Unassigned	1	1	0	Proteobacteria	1	Bacteria
FlgT_N	PF16548	no clan	Unassigned	2	2	0	Deinococcus-Thermus,Proteobacteria	1	Bacteria
TfoX_C	PF04994	CL0198	Unassigned	8	5	3	Methanomicrobia,Actinobacteria,Chlorobi,Ignavibacteriae,Methanobacteria,Thermoplasmata,Proteobacteria,Bacteroidetes	2	Archaea,Bacteria
HemN_C	PF06969	CL0123	LUBA_perm	15	15	0	Cyanobacteria,Chloroflexi,Chlorobi,Actinobacteria,Proteobacteria,Thermotogae,Deinococcus-Thermus,Spirochaetes,Bacteroidetes,Firmicutes,Acidobacteria,Ignavibacteriae,Planctomycetes,Tenericutes,Rhodothermaeota	1	Bacteria
DUF4279	PF14106	no clan	LUOA	5	5	0	Bacteroidetes,Cyanobacteria,Firmicutes,Actinobacteria,Proteobacteria	1	Bacteria
OmpA_membrane	PF01389	CL0193	Unassigned	1	1	0	Proteobacteria	1	Bacteria
Bd3614-deam	PF14439	CL0109	Unassigned	1	1	0	Proteobacteria	1	Bacteria
Dehalogenase	PF13486	CL0529	Unassigned	6	2	4	Archaeoglobi,Methanomicrobia,Chloroflexi,Proteobacteria,Methanobacteria,Thermococci	2	Archaea,Bacteria
PmoA	PF14100	no clan	Unassigned	5	4	1	Acidobacteria,Halobacteria,Bacteroidetes,Actinobacteria,Planctomycetes	2	Bacteria,Archaea
SoxD	PF04267	no clan	Unassigned	3	3	0	Actinobacteria,Proteobacteria,Cyanobacteria	1	Bacteria
SoxE	PF06525	CL0026	Unassigned	4	2	2	Thermoprotei,Thermoplasmata,Chloroflexi,Proteobacteria	2	Archaea,Bacteria
SoxZ	PF08770	CL0159	Unassigned	2	2	0	Proteobacteria,Deinococcus-Thermus	1	Bacteria
AsmA	PF05170	CL0401	Unassigned	6	6	0	Proteobacteria,Acidobacteria,Chlorobi,Bacteroidetes,Spirochaetes,Planctomycetes	1	Bacteria
SoxY	PF13501	CL0503	Unassigned	2	2	0	Proteobacteria,Deinococcus-Thermus	1	Bacteria
PNK3P	PF08645	CL0137	Unassigned	6	5	1	Thermoplasmata,Bacteroidetes,Proteobacteria,Cyanobacteria,Firmicutes,Aquificae	2	Archaea,Bacteria
PLDc	PF00614	CL0479	Unassigned	3	3	0	Chloroflexi,Proteobacteria,Actinobacteria	1	Bacteria
Glyco_H_20C_C	PF18088	no clan	Unassigned	2	2	0	Spirochaetes,Firmicutes	1	Bacteria
EII-Sor	PF03609	no clan	Unassigned	5	4	1	Actinobacteria,Thermoprotei,Firmicutes,Proteobacteria,Thermotogae	2	Bacteria,Archaea
ATPase_2	PF01637	CL0023	Unassigned	13	6	7	Thermoprotei,Methanomicrobia,Thermoplasmata,Chlamydiae,Thermococci,Cyanobacteria,Actinobacteria,Halobacteria,Archaeoglobi,Thermotogae,Methanobacteria,Proteobacteria,Bacteroidetes	2	Archaea,Bacteria
H_lectin	PF09458	no clan	Unassigned	4	3	1	Chloroflexi,Ignavibacteriae,Proteobacteria,Methanobacteria	2	Bacteria,Archaea
FTR_C	PF02741	no clan	Unassigned	6	2	4	Methanomicrobia,Methanopyri,Archaeoglobi,Methanobacteria,Proteobacteria,Planctomycetes	2	Archaea,Bacteria
DUF4868	PF16162	no clan	Unassigned	8	4	4	Methanomicrobia,Halobacteria,Thermoplasmata,Planctomycetes,Thermotogae,Methanobacteria,Proteobacteria,Actinobacteria	2	Archaea,Bacteria
HupF_HypC	PF01455	no clan	Unassigned	19	11	8	Thermoprotei,Methanomicrobia,Proteobacteria,Thermococci,Acidobacteria,Cyanobacteria,Actinobacteria,Chlorobi,Methanopyri,Archaeoglobi,Methanobacteria,Thermotogae,Chloroflexi,Halobacteria,Thermoplasmata,Firmicutes,Planctomycetes,Bacteroidetes,Aquificae	2	Archaea,Bacteria
DUF4860	PF16152	no clan	Unassigned	2	2	0	Actinobacteria,Chloroflexi	1	Bacteria
DUF4861	PF16153	no clan	Unassigned	3	3	0	Acidobacteria,Bacteroidetes,Proteobacteria	1	Bacteria
DUF4863	PF16155	no clan	Unassigned	1	1	0	Proteobacteria	1	Bacteria
DUF4864	PF16156	CL0051	Unassigned	8	7	1	Chlamydiae,Cyanobacteria,Halobacteria,Planctomycetes,Bacteroidetes,Proteobacteria,Rhodothermaeota,Actinobacteria	2	Bacteria,Archaea
DUF4865	PF16157	no clan	Unassigned	2	2	0	Actinobacteria,Proteobacteria	1	Bacteria
Ehbp	PF10622	no clan	Unassigned	1	0	1	Methanobacteria	1	Archaea
Mce4_CUP1	PF11887	no clan	Unassigned	1	1	0	Actinobacteria	1	Bacteria
MtN3_slv	PF03083	CL0141	Unassigned	7	5	2	Methanomicrobia,Cyanobacteria,Fusobacteria,Methanobacteria,Firmicutes,Actinobacteria,Proteobacteria	2	Archaea,Bacteria
DUF1146	PF06612	no clan	Unassigned	1	1	0	Firmicutes	1	Bacteria
DUF1149	PF06619	no clan	Unassigned	1	1	0	Firmicutes	1	Bacteria
