pfam	num_bact_phyla	bact_phyla	num_arch_phyla	arch_phyla	Ns_enrichment50	Ns_enrichment75	Os_enrichment50	Os_enrichment75	Ss_enrichment50	Ss_enrichment75	cons_pos50	cons_pos75MCM_lid	8	Thermoprotei,Methanomicrobia,Halobacteria,Thermoplasmata,Thermococci,Methanopyri,Archaeoglobi,Methanobacteria	1	Archaea	0.466	0.7	0.448	0.367	0.0	0.0	58	30
DUF1161	1	Proteobacteria	1	Bacteria	0.125	0.111	0.313	0.111	0.063	0.111	32	18
ribosomal_L24	18	Actinobacteria,Chlamydiae,Proteobacteria,Acidobacteria,Cyanobacteria,Chloroflexi,Chlorobi,Thermotogae,Tenericutes,Deinococcus-Thermus,Bacteroidetes,Spirochaetes,Fusobacteria,Firmicutes,Ignavibacteriae,Planctomycetes,Aquificae,Rhodothermaeota	1	Bacteria	0.571	0.846	0.286	0.385	0.029	0.0	35	13
SoxG	2	Proteobacteria,Actinobacteria	1	Bacteria	0.371	0.346	0.258	0.423	0.016	0.0	62	26
DUF302	18	Thermoprotei,Halobacteria,Thermoplasmata,Proteobacteria,Acidobacteria,Actinobacteria,Thermococci,Methanomicrobia,Archaeoglobi,Bacteroidetes,Chloroflexi,Ignavibacteriae,Cyanobacteria,Aquificae,Firmicutes,Rhodothermaeota,Spirochaetes,Deinococcus-Thermus	2	Archaea,Bacteria	0.25	0.375	0.292	0.125	0.083	0.25	24	8
RecO_C	18	Actinobacteria,Chlamydiae,Proteobacteria,Acidobacteria,Cyanobacteria,Chloroflexi,Chlorobi,Deinococcus-Thermus,Bacteroidetes,Spirochaetes,Fusobacteria,Firmicutes,Ignavibacteriae,Planctomycetes,Tenericutes,Thermoplasmata,Rhodothermaeota,Aquificae	2	Bacteria,Archaea	0.167	0.0	0.125	0.333	0.125	0.167	24	6
DUF305	12	Acidobacteria,Chloroflexi,Actinobacteria,Proteobacteria,Deinococcus-Thermus,Bacteroidetes,Halobacteria,Methanomicrobia,Cyanobacteria,Methanobacteria,Rhodothermaeota,Spirochaetes	2	Bacteria,Archaea	0.279	0.6	0.256	0.333	0.186	0.267	43	15
DUF308	16	Methanomicrobia,Halobacteria,Chlamydiae,Thermococci,Acidobacteria,Actinobacteria,Methanobacteria,Proteobacteria,Spirochaetes,Chloroflexi,Fusobacteria,Thermoplasmata,Firmicutes,Cyanobacteria,Planctomycetes,Bacteroidetes	2	Archaea,Bacteria	0.125	0.333	0.0	0.0	0.0	0.0	8	3
DUF309	12	Thermoprotei,Halobacteria,Thermoplasmata,Proteobacteria,Acidobacteria,Cyanobacteria,Chloroflexi,Deinococcus-Thermus,Actinobacteria,Firmicutes,Planctomycetes,Aquificae	2	Archaea,Bacteria	0.462	0.636	0.423	0.364	0.0	0.0	26	11
RecO_N	17	Actinobacteria,Proteobacteria,Chlamydiae,Acidobacteria,Cyanobacteria,Chloroflexi,Chlorobi,Deinococcus-Thermus,Bacteroidetes,Fusobacteria,Firmicutes,Ignavibacteriae,Planctomycetes,Tenericutes,Spirochaetes,Rhodothermaeota,Aquificae	1	Bacteria	0.278	0.0	0.333	0.5	0.0	0.0	18	6
OB_NTP_bind	4	Proteobacteria,Actinobacteria,Spirochaetes,Planctomycetes	1	Bacteria	0.396	0.516	0.321	0.29	0.019	0.0	53	31
ATPgrasp_ST	6	Halobacteria,Proteobacteria,Cyanobacteria,Bacteroidetes,Firmicutes,Actinobacteria	2	Archaea,Bacteria	0.325	0.593	0.39	0.481	0.0	0.0	77	27
Beta-Casp	22	Thermoprotei,Methanomicrobia,Halobacteria,Thermoplasmata,Proteobacteria,Thermococci,Acidobacteria,Chloroflexi,Actinobacteria,Chlorobi,Methanopyri,Archaeoglobi,Methanobacteria,Thermotogae,Deinococcus-Thermus,Bacteroidetes,Spirochaetes,Firmicutes,Ignavibacteriae,Planctomycetes,Rhodothermaeota,Aquificae	2	Archaea,Bacteria	0.375	0.45	0.5	0.35	0.042	0.1	48	20
Phage_GP20	2	Firmicutes,Thermoprotei	2	Bacteria,Archaea	0.404	0.5	0.553	0.3	0.0	0.0	47	10
Ppnp	3	Proteobacteria,Firmicutes,Actinobacteria	1	Bacteria	0.152	0.167	0.37	0.292	0.065	0.083	46	24
Yae1_N	2	Cyanobacteria,Methanomicrobia	2	Bacteria,Archaea	0.194	0.0	1.065	0.333	0.0	0.0	31	9
GP46	1	Proteobacteria	1	Bacteria	0.22	0.357	0.46	0.143	0.0	0.0	50	14
S-layer	1	Methanomicrobia	1	Archaea	0.117	0.0	0.617	0.538	0.0	0.0	60	13
Asp_Glu_race	23	Actinobacteria,Thermoplasmata,Proteobacteria,Chlamydiae,Thermococci,Acidobacteria,Cyanobacteria,Chloroflexi,Chlorobi,Methanomicrobia,Archaeoglobi,Thermotogae,Deinococcus-Thermus,Bacteroidetes,Spirochaetes,Halobacteria,Fusobacteria,Firmicutes,Ignavibacteriae,Methanobacteria,Planctomycetes,Rhodothermaeota,Aquificae	2	Bacteria,Archaea	0.138	0.2	0.345	0.2	0.069	0.2	29	5
Lyx_isomer	3	Chloroflexi,Proteobacteria,Firmicutes	1	Bacteria	0.392	0.457	0.503	0.586	0.02	0.014	153	70
IF-2B	23	Thermoprotei,Actinobacteria,Methanomicrobia,Halobacteria,Thermoplasmata,Proteobacteria,Thermococci,Acidobacteria,Cyanobacteria,Chloroflexi,Chlorobi,Methanopyri,Archaeoglobi,Methanobacteria,Thermotogae,Spirochaetes,Fusobacteria,Ignavibacteriae,Bacteroidetes,Firmicutes,Planctomycetes,Aquificae,Deinococcus-Thermus	2	Archaea,Bacteria	0.309	0.459	0.34	0.541	0.01	0.0	97	37
His_Phos_2	3	Acidobacteria,Proteobacteria,Actinobacteria	1	Bacteria	0.606	1.333	0.121	0.0	0.0	0.0	33	9
His_Phos_1	23	Thermoprotei,Actinobacteria,Methanomicrobia,Chlamydiae,Thermoplasmata,Proteobacteria,Acidobacteria,Cyanobacteria,Chloroflexi,Halobacteria,Chlorobi,Archaeoglobi,Thermotogae,Deinococcus-Thermus,Bacteroidetes,Spirochaetes,Fusobacteria,Firmicutes,Ignavibacteriae,Thermococci,Planctomycetes,Aquificae,Rhodothermaeota	2	Archaea,Bacteria	0.565	1.143	0.348	0.286	0.0	0.0	23	7
HapK	2	Actinobacteria,Proteobacteria	1	Bacteria	0.446	0.522	0.554	0.652	0.0	0.0	83	23
DUF5711	2	Methanomicrobia,Firmicutes	2	Archaea,Bacteria	0.143	0.143	0.429	0.429	0.0	0.0	35	7
Sulfate_transp	16	Chlamydiae,Proteobacteria,Methanomicrobia,Acidobacteria,Cyanobacteria,Actinobacteria,Chlorobi,Bacteroidetes,Chloroflexi,Ignavibacteriae,Planctomycetes,Halobacteria,Thermoplasmata,Methanobacteria,Firmicutes,Rhodothermaeota	2	Bacteria,Archaea	0.276	0.417	0.241	0.333	0.0	0.0	58	12
DUF5712	1	Bacteroidetes	1	Bacteria	0.461	0.439	0.592	0.537	0.029	0.03	245	164
DUF5715	4	Acidobacteria,Actinobacteria,Bacteroidetes,Rhodothermaeota	1	Bacteria	0.564	0.571	0.41	0.429	0.0	0.0	78	21
DUF5714	4	Chlorobi,Methanomicrobia,Thermoplasmata,Firmicutes	2	Bacteria,Archaea	0.329	0.5	0.306	0.152	0.129	0.217	85	46
ProQ_C	1	Proteobacteria	1	Bacteria	0.361	0.217	0.361	0.304	0.056	0.0	36	23
DUF5716	3	Chloroflexi,Proteobacteria,Firmicutes	1	Bacteria	0.474	0.471	0.453	0.176	0.011	0.0	95	17
DUF5719	2	Actinobacteria,Chloroflexi	1	Bacteria	0.286	0.222	0.167	0.111	0.024	0.111	42	9
DUF5718	2	Planctomycetes,Proteobacteria	1	Bacteria	0.335	0.356	0.447	0.433	0.019	0.01	257	104
Aminotran_5	26	Thermoprotei,Actinobacteria,Methanomicrobia,Halobacteria,Chlamydiae,Thermoplasmata,Proteobacteria,Thermococci,Acidobacteria,Cyanobacteria,Chloroflexi,Chlorobi,Methanopyri,Archaeoglobi,Methanobacteria,Thermotogae,Tenericutes,Deinococcus-Thermus,Bacteroidetes,Spirochaetes,Fusobacteria,Firmicutes,Ignavibacteriae,Planctomycetes,Aquificae,Rhodothermaeota	2	Archaea,Bacteria	0.412	0.286	0.294	0.714	0.0	0.0	34	7
Aminotran_4	23	Actinobacteria,Methanomicrobia,Halobacteria,Proteobacteria,Chlamydiae,Acidobacteria,Cyanobacteria,Chloroflexi,Chlorobi,Thermoprotei,Methanopyri,Archaeoglobi,Methanobacteria,Thermotogae,Deinococcus-Thermus,Bacteroidetes,Fusobacteria,Firmicutes,Ignavibacteriae,Planctomycetes,Thermoplasmata,Aquificae,Rhodothermaeota	2	Bacteria,Archaea	0.453	0.652	0.48	0.435	0.0	0.0	75	23
Aminotran_3	25	Thermoprotei,Methanomicrobia,Halobacteria,Chlamydiae,Thermoplasmata,Proteobacteria,Thermococci,Acidobacteria,Cyanobacteria,Actinobacteria,Chloroflexi,Chlorobi,Methanopyri,Archaeoglobi,Methanobacteria,Thermotogae,Deinococcus-Thermus,Bacteroidetes,Fusobacteria,Firmicutes,Ignavibacteriae,Planctomycetes,Spirochaetes,Aquificae,Rhodothermaeota	2	Archaea,Bacteria	0.394	0.382	0.312	0.441	0.009	0.0	109	34
MlaD	13	Proteobacteria,Chlamydiae,Acidobacteria,Cyanobacteria,Actinobacteria,Chlorobi,Bacteroidetes,Firmicutes,Ignavibacteriae,Planctomycetes,Spirochaetes,Aquificae,Rhodothermaeota	1	Bacteria	0.059	0.0	0.059	0.0	0.0	0.0	17	5
MlaE	13	Proteobacteria,Chlamydiae,Acidobacteria,Cyanobacteria,Actinobacteria,Chlorobi,Bacteroidetes,Firmicutes,Ignavibacteriae,Planctomycetes,Spirochaetes,Aquificae,Rhodothermaeota	1	Bacteria	0.239	0.407	0.282	0.259	0.042	0.037	71	27
MlaA	4	Proteobacteria,Fusobacteria,Planctomycetes,Aquificae	1	Bacteria	0.449	0.705	0.416	0.659	0.0	0.0	89	44
Hist_deacetyl	21	Thermoprotei,Halobacteria,Methanomicrobia,Proteobacteria,Chlamydiae,Thermococci,Acidobacteria,Cyanobacteria,Actinobacteria,Chloroflexi,Methanopyri,Archaeoglobi,Methanobacteria,Thermotogae,Deinococcus-Thermus,Bacteroidetes,Planctomycetes,Firmicutes,Thermoplasmata,Aquificae,Rhodothermaeota	2	Archaea,Bacteria	0.406	0.472	0.396	0.389	0.01	0.028	96	36
RNA_pol_L	26	Thermoprotei,Actinobacteria,Methanomicrobia,Halobacteria,Chlamydiae,Thermoplasmata,Proteobacteria,Thermococci,Acidobacteria,Cyanobacteria,Chloroflexi,Chlorobi,Methanopyri,Archaeoglobi,Methanobacteria,Thermotogae,Tenericutes,Deinococcus-Thermus,Bacteroidetes,Spirochaetes,Fusobacteria,Firmicutes,Ignavibacteriae,Planctomycetes,Aquificae,Rhodothermaeota	2	Archaea,Bacteria	0.444	0.5	0.413	0.333	0.0	0.0	63	18
RNA_pol_N	8	Thermoprotei,Methanomicrobia,Halobacteria,Thermoplasmata,Thermococci,Methanopyri,Archaeoglobi,Methanobacteria	1	Archaea	0.455	0.76	0.432	0.24	0.159	0.2	44	25
FxsA	7	Halobacteria,Proteobacteria,Actinobacteria,Methanomicrobia,Bacteroidetes,Firmicutes,Rhodothermaeota	2	Archaea,Bacteria	0.31	0.417	0.254	0.292	0.0	0.0	71	24
HIT	25	Thermoprotei,Actinobacteria,Methanomicrobia,Halobacteria,Chlamydiae,Thermoplasmata,Proteobacteria,Thermococci,Acidobacteria,Cyanobacteria,Chloroflexi,Chlorobi,Archaeoglobi,Thermotogae,Tenericutes,Deinococcus-Thermus,Bacteroidetes,Methanobacteria,Fusobacteria,Firmicutes,Ignavibacteriae,Planctomycetes,Spirochaetes,Aquificae,Rhodothermaeota	2	Archaea,Bacteria	0.667	1.308	0.3	0.077	0.0	0.0	30	13
NHL	14	Methanomicrobia,Acidobacteria,Cyanobacteria,Chloroflexi,Actinobacteria,Halobacteria,Deinococcus-Thermus,Proteobacteria,Bacteroidetes,Ignavibacteriae,Planctomycetes,Aquificae,Firmicutes,Rhodothermaeota	2	Archaea,Bacteria	0.421	0.556	0.421	0.667	0.0	0.0	19	9
Rep_fac-A_C	2	Thermococci,Methanobacteria	1	Archaea	0.19	0.111	0.707	0.556	0.103	0.167	58	18
Metal_resist	4	Proteobacteria,Acidobacteria,Chlorobi,Ignavibacteriae	1	Bacteria	1.077	0.0	0.462	1.0	0.0	0.0	13	2
Lipase_2	8	Acidobacteria,Actinobacteria,Deinococcus-Thermus,Proteobacteria,Halobacteria,Methanomicrobia,Rhodothermaeota,Thermotogae	2	Bacteria,Archaea	0.277	0.357	0.34	0.286	0.0	0.0	47	14
FlbD	7	Acidobacteria,Actinobacteria,Spirochaetes,Planctomycetes,Firmicutes,Thermotogae,Proteobacteria	1	Bacteria	0.303	0.154	0.576	0.692	0.03	0.077	33	13
XFP_C	8	Chlamydiae,Acidobacteria,Cyanobacteria,Actinobacteria,Proteobacteria,Chloroflexi,Planctomycetes,Tenericutes	1	Bacteria	0.521	0.554	0.438	0.398	0.041	0.024	146	83
HD_assoc	15	Actinobacteria,Proteobacteria,Methanomicrobia,Chlamydiae,Acidobacteria,Chloroflexi,Deinococcus-Thermus,Bacteroidetes,Halobacteria,Ignavibacteriae,Cyanobacteria,Spirochaetes,Firmicutes,Planctomycetes,Aquificae	2	Bacteria,Archaea	0.211	0.0	0.474	0.833	0.053	0.167	19	6
Alginate_exp	7	Proteobacteria,Acidobacteria,Ignavibacteriae,Cyanobacteria,Planctomycetes,Bacteroidetes,Aquificae	1	Bacteria	0.833	1.857	0.583	0.429	0.0	0.0	36	7
DDE_Tnp_1_4	9	Proteobacteria,Chlorobi,Cyanobacteria,Chloroflexi,Planctomycetes,Bacteroidetes,Actinobacteria,Firmicutes,Thermotogae	1	Bacteria	0.765	0	0.529	0	0.0	0	34	0
DDE_Tnp_1_5	5	Methanomicrobia,Thermoprotei,Thermoplasmata,Proteobacteria,Cyanobacteria	2	Archaea,Bacteria	0.333	1.167	0.5	0.0	0.0	0.0	36	6
DDE_Tnp_1_6	12	Acidobacteria,Actinobacteria,Chloroflexi,Methanomicrobia,Proteobacteria,Fusobacteria,Methanobacteria,Halobacteria,Cyanobacteria,Planctomycetes,Firmicutes,Bacteroidetes	2	Bacteria,Archaea	0.727	0.667	0.273	0.5	0.182	0.333	22	6
DUF2299	5	Thermoprotei,Archaeoglobi,Methanobacteria,Methanomicrobia,Halobacteria	1	Archaea	0.485	1.0	0.333	0.0	0.0	0.0	33	4
DUF2298	4	Methanomicrobia,Halobacteria,Chloroflexi,Archaeoglobi	2	Archaea,Bacteria	0.413	0.674	0.238	0.435	0.007	0.0	143	46
DDE_Tnp_1_2	11	Methanomicrobia,Chlamydiae,Chloroflexi,Chlorobi,Proteobacteria,Cyanobacteria,Bacteroidetes,Firmicutes,Actinobacteria,Planctomycetes,Deinococcus-Thermus	2	Archaea,Bacteria	0.833	1.5	0.444	1.0	0.0	0.0	18	2
DDE_Tnp_1_3	6	Chloroflexi,Bacteroidetes,Cyanobacteria,Proteobacteria,Firmicutes,Deinococcus-Thermus	1	Bacteria	0.462	0.25	0.436	1.0	0.026	0.0	39	4
DUF2294	3	Cyanobacteria,Actinobacteria,Firmicutes	1	Bacteria	0.154	0.75	0.538	0.75	0.0	0.0	26	4
DUF2291	4	Proteobacteria,Chloroflexi,Actinobacteria,Bacteroidetes	1	Bacteria	0.208	0.304	0.299	0.261	0.0	0.0	77	23
PAPS_reduct	20	Thermoprotei,Methanomicrobia,Halobacteria,Thermococci,Acidobacteria,Cyanobacteria,Chloroflexi,Actinobacteria,Thermoplasmata,Proteobacteria,Methanopyri,Archaeoglobi,Deinococcus-Thermus,Bacteroidetes,Spirochaetes,Planctomycetes,Methanobacteria,Firmicutes,Aquificae,Rhodothermaeota	2	Archaea,Bacteria	0.325	0.8	0.375	0.7	0.075	0.0	40	10
DUF2293	3	Proteobacteria,Planctomycetes,Actinobacteria	1	Bacteria	0.735	0.824	0.265	0.412	0.0	0.0	49	17
DUF2292	3	Proteobacteria,Firmicutes,Planctomycetes	1	Bacteria	0.476	0.8	0.429	1.0	0.0	0.0	21	5
MTH865	3	Methanomicrobia,Halobacteria,Methanobacteria	1	Archaea	0.244	0.222	0.578	0.5	0.044	0.0	45	18
PPK2	15	Methanomicrobia,Acidobacteria,Cyanobacteria,Actinobacteria,Chloroflexi,Chlorobi,Deinococcus-Thermus,Proteobacteria,Bacteroidetes,Firmicutes,Ignavibacteriae,Planctomycetes,Halobacteria,Thermoplasmata,Rhodothermaeota	2	Archaea,Bacteria	0.576	0.686	0.365	0.4	0.012	0.0	85	35
Exonuc_V_gamma	11	Chlamydiae,Proteobacteria,Acidobacteria,Ignavibacteriae,Planctomycetes,Actinobacteria,Halobacteria,Firmicutes,Bacteroidetes,Rhodothermaeota,Methanomicrobia	2	Bacteria,Archaea	0.511	0.714	0.21	0.286	0.022	0.0	186	21
P-II	21	Thermoprotei,Methanomicrobia,Halobacteria,Proteobacteria,Thermococci,Acidobacteria,Cyanobacteria,Actinobacteria,Chlorobi,Methanopyri,Methanobacteria,Archaeoglobi,Deinococcus-Thermus,Bacteroidetes,Ignavibacteriae,Planctomycetes,Chloroflexi,Thermoplasmata,Firmicutes,Thermotogae,Aquificae	2	Archaea,Bacteria	0.421	0.4	0.298	0.32	0.0	0.0	57	25
PGPGW	5	Proteobacteria,Chlamydiae,Actinobacteria,Planctomycetes,Aquificae	1	Bacteria	0.158	0.222	0.105	0.0	0.0	0.0	19	9
UxaC	11	Acidobacteria,Halobacteria,Spirochaetes,Chloroflexi,Planctomycetes,Proteobacteria,Firmicutes,Cyanobacteria,Thermotogae,Bacteroidetes,Actinobacteria	2	Bacteria,Archaea	0.432	0.581	0.442	0.339	0.026	0.0	190	62
EGF	1	Proteobacteria	1	Bacteria	0.148	0.111	0.407	0.222	0.185	0.278	27	18
DUF4380	1	Proteobacteria	1	Bacteria	0.311	0.652	0.553	0.261	0.0	0.0	103	23
DUF4382	8	Thermoprotei,Thermoplasmata,Halobacteria,Thermotogae,Bacteroidetes,Proteobacteria,Methanomicrobia,Firmicutes	2	Archaea,Bacteria	0.075	0.167	0.425	0.667	0.0	0.0	40	12
ST7	2	Proteobacteria,Firmicutes	1	Bacteria	0.422	0.343	0.477	0.444	0.034	0.02	237	99
SUKH-4	2	Actinobacteria,Bacteroidetes	1	Bacteria	0.235	0.4	0.431	0.5	0.0	0.0	51	10
AbiEii	20	Actinobacteria,Methanomicrobia,Thermoplasmata,Chlamydiae,Halobacteria,Acidobacteria,Chlorobi,Proteobacteria,Thermotogae,Archaeoglobi,Bacteroidetes,Ignavibacteriae,Chloroflexi,Planctomycetes,Thermococci,Cyanobacteria,Thermoprotei,Firmicutes,Aquificae,Rhodothermaeota	2	Bacteria,Archaea	0.706	0.571	0.588	0.857	0.0	0.0	17	7
Cpn60_TCP1	26	Thermoprotei,Actinobacteria,Methanomicrobia,Halobacteria,Chlamydiae,Thermoplasmata,Proteobacteria,Thermococci,Acidobacteria,Cyanobacteria,Chloroflexi,Chlorobi,Methanopyri,Archaeoglobi,Methanobacteria,Thermotogae,Tenericutes,Deinococcus-Thermus,Bacteroidetes,Spirochaetes,Fusobacteria,Firmicutes,Ignavibacteriae,Planctomycetes,Aquificae,Rhodothermaeota	2	Archaea,Bacteria	0.224	0.1	0.498	0.371	0.029	0.0	245	70
ATP-synt_DE_N	18	Actinobacteria,Proteobacteria,Chlamydiae,Acidobacteria,Cyanobacteria,Chloroflexi,Chlorobi,Thermotogae,Methanomicrobia,Bacteroidetes,Fusobacteria,Firmicutes,Ignavibacteriae,Planctomycetes,Tenericutes,Spirochaetes,Aquificae,Rhodothermaeota	2	Bacteria,Archaea	0.214	0.333	0.179	0.0	0.0	0.0	28	9
Tail_tube	1	Proteobacteria	1	Bacteria	0.299	0.2	0.46	0.44	0.023	0.0	87	25
DUF2871	2	Actinobacteria,Firmicutes	1	Bacteria	0.26	0.308	0.221	0.192	0.069	0.038	131	52
DUF898	5	Actinobacteria,Deinococcus-Thermus,Proteobacteria,Firmicutes,Bacteroidetes	1	Bacteria	0.462	0.167	0.256	0.5	0.0	0.0	39	6
DUF899	5	Acidobacteria,Chloroflexi,Actinobacteria,Proteobacteria,Bacteroidetes	1	Bacteria	0.536	0.65	0.455	0.325	0.045	0.1	110	40
DUF2877	6	Proteobacteria,Firmicutes,Chloroflexi,Actinobacteria,Halobacteria,Thermoprotei	2	Bacteria,Archaea	0.065	0.05	0.387	0.4	0.0	0.0	31	20
DUF892	9	Chlamydiae,Acidobacteria,Proteobacteria,Halobacteria,Chloroflexi,Planctomycetes,Actinobacteria,Bacteroidetes,Rhodothermaeota	2	Bacteria,Archaea	0.245	0.238	0.612	0.81	0.0	0.0	49	21
DUF2878	1	Proteobacteria	1	Bacteria	0.265	0.313	0.163	0.188	0.0	0.0	49	16
DUF896	2	Fusobacteria,Firmicutes	1	Bacteria	0.5	0.667	0.533	0.444	0.0	0.0	30	18
Gluconate_2-dh3	8	Halobacteria,Acidobacteria,Proteobacteria,Chloroflexi,Actinobacteria,Bacteroidetes,Cyanobacteria,Thermoprotei	2	Archaea,Bacteria	0.484	0.333	0.258	0.0	0.0	0.0	31	6
DUF489	1	Proteobacteria	1	Bacteria	0.394	0.553	0.282	0.184	0.0	0.0	71	38
ELFV_dehydrog	22	Thermoprotei,Actinobacteria,Methanomicrobia,Halobacteria,Chlamydiae,Thermoplasmata,Proteobacteria,Thermococci,Acidobacteria,Cyanobacteria,Chloroflexi,Methanobacteria,Thermotogae,Deinococcus-Thermus,Archaeoglobi,Bacteroidetes,Spirochaetes,Fusobacteria,Firmicutes,Ignavibacteriae,Planctomycetes,Rhodothermaeota	2	Archaea,Bacteria	0.231	0.2	0.396	0.6	0.011	0.0	91	20
CHB_HEX	3	Bacteroidetes,Proteobacteria,Actinobacteria	1	Bacteria	0.5	0.5	0.429	0.5	0.024	0.0	42	12
DUF488	17	Thermoprotei,Halobacteria,Proteobacteria,Methanomicrobia,Chlamydiae,Acidobacteria,Cyanobacteria,Actinobacteria,Thermoplasmata,Archaeoglobi,Chloroflexi,Bacteroidetes,Firmicutes,Methanobacteria,Planctomycetes,Rhodothermaeota,Deinococcus-Thermus	2	Archaea,Bacteria	0.571	0.0	0.238	1.0	0.095	0.0	21	1
DUF3479	5	Cyanobacteria,Chlorobi,Chloroflexi,Proteobacteria,Firmicutes	1	Bacteria	0.313	0.412	0.375	0.412	0.021	0.059	48	17
FTR1	14	Chloroflexi,Actinobacteria,Thermococci,Methanomicrobia,Cyanobacteria,Archaeoglobi,Thermoprotei,Proteobacteria,Spirochaetes,Fusobacteria,Bacteroidetes,Acidobacteria,Firmicutes,Deinococcus-Thermus	2	Bacteria,Archaea	0.163	0.583	0.302	0.667	0.047	0.0	43	12
DUF3472	2	Bacteroidetes,Planctomycetes	1	Bacteria	0.358	0.319	0.478	0.362	0.007	0.0	134	69
DUF3473	9	Halobacteria,Proteobacteria,Methanomicrobia,Planctomycetes,Cyanobacteria,Thermotogae,Chloroflexi,Firmicutes,Methanobacteria	2	Archaea,Bacteria	0.516	0.75	0.258	0.417	0.0	0.0	31	12
DUF3470	3	Proteobacteria,Bacteroidetes,Rhodothermaeota	1	Bacteria	0.389	0.625	0.333	0.375	0.0	0.0	18	8
DUF3471	11	Methanomicrobia,Chlamydiae,Acidobacteria,Actinobacteria,Proteobacteria,Bacteroidetes,Chloroflexi,Ignavibacteriae,Cyanobacteria,Rhodothermaeota,Planctomycetes	2	Archaea,Bacteria	0.0	0.0	0.267	0.25	0.0	0.0	15	8
DUF4129	13	Thermoprotei,Thermococci,Halobacteria,Acidobacteria,Cyanobacteria,Chloroflexi,Actinobacteria,Methanomicrobia,Proteobacteria,Deinococcus-Thermus,Planctomycetes,Bacteroidetes,Rhodothermaeota	2	Archaea,Bacteria	0.5	0.0	0.429	0.667	0.0	0.0	14	3
Caps_synth_GfcC	3	Proteobacteria,Acidobacteria,Bacteroidetes	1	Bacteria	0.4	0.368	0.34	0.263	0.0	0.0	50	19
DUF4439	1	Actinobacteria	1	Bacteria	0.544	0.538	0.193	0.308	0.0	0.0	57	26
DUF4438	5	Chlorobi,Planctomycetes,Thermotogae,Firmicutes,Proteobacteria	1	Bacteria	0.266	0.287	0.439	0.426	0.023	0.032	173	94
Rhodanese	24	Thermoprotei,Actinobacteria,Halobacteria,Methanomicrobia,Chlamydiae,Thermoplasmata,Proteobacteria,Acidobacteria,Cyanobacteria,Chloroflexi,Chlorobi,Archaeoglobi,Tenericutes,Deinococcus-Thermus,Bacteroidetes,Spirochaetes,Methanobacteria,Fusobacteria,Ignavibacteriae,Planctomycetes,Firmicutes,Aquificae,Rhodothermaeota,Thermotogae	2	Archaea,Bacteria	0.348	0.667	0.348	0.333	0.043	0.0	23	6
DUF4432	6	Halobacteria,Spirochaetes,Chloroflexi,Actinobacteria,Proteobacteria,Bacteroidetes	2	Archaea,Bacteria	0.432	0.619	0.257	0.286	0.014	0.0	74	21
DUF4431	2	Acidobacteria,Proteobacteria	1	Bacteria	0.34	0.333	0.447	0.417	0.064	0.0	47	12
DUF4430	9	Methanomicrobia,Thermoprotei,Actinobacteria,Archaeoglobi,Proteobacteria,Firmicutes,Planctomycetes,Thermotogae,Thermoplasmata	2	Archaea,Bacteria	0.267	0.4	0.333	0.6	0.0	0.0	15	5
DUF4437	4	Acidobacteria,Cyanobacteria,Proteobacteria,Actinobacteria	1	Bacteria	0.462	0.308	0.179	0.0	0.026	0.0	39	13
DUF4124	1	Proteobacteria	1	Bacteria	0.556	0.0	0.444	1.0	0.0	0.0	9	3
DUF4435	8	Cyanobacteria,Methanomicrobia,Bacteroidetes,Thermoplasmata,Thermococci,Proteobacteria,Rhodothermaeota,Halobacteria	2	Bacteria,Archaea	0.091	0.0	0.682	1.667	0.0	0.0	22	6
DUF4126	10	Cyanobacteria,Actinobacteria,Deinococcus-Thermus,Chloroflexi,Acidobacteria,Ignavibacteriae,Proteobacteria,Bacteroidetes,Rhodothermaeota,Firmicutes	1	Bacteria	0.447	0.5	0.421	0.5	0.0	0.0	38	12
5_3_exonuc_N	19	Actinobacteria,Chlamydiae,Proteobacteria,Acidobacteria,Cyanobacteria,Chloroflexi,Chlorobi,Thermotogae,Tenericutes,Deinococcus-Thermus,Bacteroidetes,Spirochaetes,Fusobacteria,Firmicutes,Ignavibacteriae,Planctomycetes,Thermoplasmata,Aquificae,Rhodothermaeota	2	Bacteria,Archaea	0.279	0.483	0.353	0.621	0.015	0.0	68	29
FeThRed_B	9	Methanomicrobia,Proteobacteria,Cyanobacteria,Archaeoglobi,Methanobacteria,Chloroflexi,Planctomycetes,Thermoplasmata,Firmicutes	2	Archaea,Bacteria	0.333	0.368	0.424	0.316	0.182	0.316	33	19
Fe-S_biosyn	15	Halobacteria,Methanomicrobia,Chlamydiae,Acidobacteria,Cyanobacteria,Actinobacteria,Chloroflexi,Proteobacteria,Deinococcus-Thermus,Bacteroidetes,Ignavibacteriae,Planctomycetes,Thermoplasmata,Firmicutes,Rhodothermaeota	2	Archaea,Bacteria	0.133	0.273	0.489	0.5	0.067	0.136	45	22
PLDc_2	24	Methanomicrobia,Halobacteria,Chlamydiae,Thermoplasmata,Proteobacteria,Thermococci,Thermoprotei,Acidobacteria,Cyanobacteria,Chloroflexi,Actinobacteria,Archaeoglobi,Methanobacteria,Thermotogae,Deinococcus-Thermus,Bacteroidetes,Fusobacteria,Ignavibacteriae,Planctomycetes,Tenericutes,Spirochaetes,Firmicutes,Aquificae,Rhodothermaeota	2	Archaea,Bacteria	0.471	0.667	0.412	0.5	0.0	0.0	17	6
